est_diameter_min,est_diameter_max,relative_velocity,miss_distance,orbiting_body,sentry_object,absolute_magnitude,hazardous
0.3669061375,0.8204270649,88452.330981264,38116246.41093956,1,1,19.3,False
0.0101054342,0.0225964377,29141.7886711929,36960493.64378467,1,1,27.1,False
0.0689532874,0.154184238,49100.5231598606,32006784.71017776,1,1,22.93,False
0.208235599,0.4656289548,33386.8626999972,24815446.81663379,1,1,20.53,False
0.0880146521,0.1968067451,78370.1587631077,39745528.7360598,1,1,22.4,False
0.0702352248,0.157050737,41875.4374911594,17613976.19560133,1,1,22.89,False
0.135692229,0.303417048,18311.5882332275,72007137.06673536,1,1,21.46,False
0.0073207399,0.016369672,19652.6189946863,41589612.16512527,1,1,27.8,False
0.477040198,1.0666943108,85517.637791715,47400196.69455123,1,1,18.73,False
0.0421264611,0.0941976306,25203.6745757273,16923384.601242293,1,1,24.0,False
0.0231502122,0.0517654482,52684.4481918829,59344524.03534041,1,1,25.3,False
0.0667659413,0.1492931834,62373.8665241503,73800156.01086566,1,1,23.0,False
0.0840533402,0.1879489824,48733.6624507285,54193511.17410048,1,1,22.5,False
0.0532788665,0.1191351672,39395.8722662431,61047720.02014535,1,1,23.49,False
0.0699125232,0.1563291544,46748.1255698524,50838763.94964391,1,1,22.9,False
0.3669061375,0.8204270649,42755.547468609,44701068.49327914,1,1,19.3,False
0.0152951935,0.0342010925,27975.9068431216,31267424.883389127,1,1,26.2,False
0.3195618867,0.7145621017,76492.1520205448,50414651.77414543,1,1,19.6,False
0.1623883902,0.3631114793,39299.689291,74025826.46221128,1,1,21.07,True
0.063760979,0.1425738833,45915.5820535391,28436387.87761709,1,1,23.1,False
0.1394938229,0.3119176705,74406.2546399684,68472797.43478613,1,1,21.4,True
0.0766575574,0.1714115092,55895.1597781927,39747486.0446713,1,1,22.7,False
0.0088014652,0.0196806745,57514.4288905216,69708274.48225312,1,1,27.4,False
0.046190746,0.1032856481,62049.6035788082,62844379.93707488,1,1,23.8,False
0.4576726672,1.0233871954,24679.965520133,47746723.27080671,1,1,18.82,False
0.0231502122,0.0517654482,16259.0303200979,21260432.84880928,1,1,25.3,False
0.0305179233,0.0682401509,67086.7043438484,65352711.22438599,1,1,24.7,False
0.4004561582,0.8954471917,70633.6615363428,64565052.73792193,1,1,19.11,False
0.0732073989,0.1636967205,31498.117566524,24711548.777151804,1,1,22.8,False
0.0343997255,0.0769201245,58991.3492880092,66254706.70466043,1,1,24.44,False
0.0068953287,0.0154184238,34560.0714801552,25530353.68974774,1,1,27.93,False
0.0530340723,0.1185877909,26896.2235401472,1740260.233397844,1,1,23.5,False
0.4004561582,0.8954471917,70633.6600669459,64565052.782801285,1,1,19.11,False
0.0231502122,0.0517654482,42101.4205175713,891530.540796032,1,1,25.3,False
0.0366906138,0.0820427065,63366.1697405376,69970618.05856049,1,1,24.3,False
0.0334622374,0.0748238376,57369.7654754688,65449032.20655141,1,1,24.5,False
0.4704949611,1.0520587161,60334.833029346,47747483.48230269,1,1,18.76,True
0.6645917971,1.4860724357,76061.3671759025,73303267.95724258,1,1,18.01,False
0.9216265485,2.0608196123,95444.1462080891,46797992.72779407,1,1,17.3,False
0.4972273129,1.1118340719,9582.6695716707,68433153.44572401,1,1,18.64,False
0.1160259082,0.2594418179,83508.5670170854,39780434.93065944,1,1,21.8,True
0.0305179233,0.0682401509,34073.4102106668,28087070.268860817,1,1,24.7,False
0.0226232491,0.0505871228,84108.5652587818,74098265.92464586,1,1,25.35,False
2.2727673228,5.0820622309,30748.3116196996,58505275.48174452,1,1,15.34,True
0.5230641758,1.1696070537,70082.757061938,41270602.112444825,1,1,18.53,True
0.0160160338,0.0358129403,41118.5423860506,52388010.516726926,1,1,26.1,False
0.0183888672,0.0411187571,12163.2517136039,19767689.890898235,1,1,25.8,False
0.0133215567,0.0297879063,89113.6794177443,42259669.46217513,1,1,26.5,False
0.0384197891,0.0859092601,70947.0380547896,56657833.25138224,1,1,24.2,False
0.0031517733,0.0070475794,57859.004178373,30261768.790412184,1,1,29.63,False
0.0224158379,0.0501233372,81821.8295357008,68817846.26832196,1,1,25.37,False
0.0766575574,0.1714115092,17802.4332520053,36747321.64568395,1,1,22.7,False
0.2111324448,0.4721064988,74368.3444538864,37912069.58316407,1,1,20.5,False
0.2272767323,0.5082062231,91297.3714144103,18489212.371839304,1,1,20.34,True
0.1108038821,0.2477650126,54625.7975509174,57306016.96123198,1,1,21.9,False
0.02658,0.0594346868,60581.8104589699,57463463.13940642,1,1,25.0,False
0.1058168859,0.2366137501,182007.9842706731,66799926.224771865,1,1,22.0,False
1.0152078719,2.2700738128,42909.7474039054,69545452.36998212,1,1,17.09,False
0.3895426161,0.8710437698,25831.0813248167,15623543.504041636,1,1,19.17,False
0.0483676488,0.1081533507,32095.6261830329,1864556.974679632,1,1,23.7,False
0.0278326768,0.0622357573,30736.3431643093,28237098.68153068,1,1,24.9,False
0.0088014652,0.0196806745,74014.6223872105,62485391.94800712,1,1,27.4,False
0.0319561887,0.0714562102,79016.6740620301,41137288.41938794,1,1,24.6,False
0.0192555078,0.0430566244,21505.5876805559,46901944.757147335,1,1,25.7,False
0.011131533,0.0248908644,56284.4014121506,39036059.83527906,1,1,26.89,False
0.0481454197,0.1076564312,61967.7982529089,33266877.57852048,1,1,23.71,False
0.1756123185,0.3926810818,70210.1150723963,50646061.27849743,1,1,20.9,False
0.022108281,0.0494356193,38539.1226721352,46540241.01322696,1,1,25.4,False
0.0088014652,0.0196806745,85694.2576388312,54204684.66893036,1,1,27.4,False
0.0027832677,0.0062235757,20936.456685502,18539614.21300929,1,1,29.9,False
0.0101054342,0.0225964377,66076.5069357995,60745659.00222168,1,1,27.1,False
0.008405334,0.0187948982,69843.4975269785,16894083.943550058,1,1,27.5,False
0.0322518756,0.0721173863,38381.6446305235,33782830.324857235,1,1,24.58,False
0.5630603897,1.2590413069,49788.5563969218,54110757.162926205,1,1,18.37,True
0.2016299194,0.4508582062,24279.7505438157,25832146.239333924,1,1,20.6,False
0.0921626549,0.2060819612,107968.7958419693,73578361.98440686,1,1,22.3,False
0.0384197891,0.0859092601,50974.9356080646,50389882.151699536,1,1,24.2,False
0.1529519353,0.3420109247,6364.2867625907,39207250.19808147,1,1,21.2,False
0.0116025908,0.0259441818,84388.587545637,62190351.36364531,1,1,26.8,False
0.0152951935,0.0342010925,9768.0578590741,16259805.624992983,1,1,26.2,False
0.1082816778,0.2421251924,69630.3054098982,29463136.73171171,1,1,21.95,False
1.8053232555,4.0368255207,127074.1313123845,38520640.315590136,1,1,15.84,False
0.2783267681,0.6223575734,94844.3169359131,74463127.7095215,1,1,19.9,False
0.0319561887,0.0714562102,29475.7967983752,12346582.713968534,1,1,24.6,False
0.0319561887,0.0714562102,55978.326578457,11546992.19667476,1,1,24.6,False
0.160160338,0.358129403,129960.8927510987,72869460.26899046,1,1,21.1,False
0.0096506147,0.0215794305,67747.7742187349,71917524.66641201,1,1,27.2,False
0.0116025908,0.0259441818,28531.3218307677,34655746.956201285,1,1,26.8,False
0.0228325794,0.0510551996,44824.6516640256,16061594.236680556,1,1,25.33,False
0.3346223745,0.7482383761,68773.7866369028,36224088.18045132,1,1,19.5,True
0.0279611466,0.0625230245,81981.7988738515,44531563.57487909,1,1,24.89,False
1.6693791177,3.7328451875,109096.7165675449,9122396.641599998,1,1,16.01,True
0.2538370294,0.5675968529,89332.1904249932,51320331.55076223,1,1,20.1,False
0.0530340723,0.1185877909,34159.7143404133,39183197.76278415,1,1,23.5,False
0.0766575574,0.1714115092,52954.186946215,11259486.617668252,1,1,22.7,False
0.0253837029,0.0567596853,54016.4454968167,37352724.92744872,1,1,25.1,False
0.2111324448,0.4721064988,65041.4904213928,74774041.64515582,1,1,20.5,False
0.0699125232,0.1563291544,67285.5668933969,70885484.84981102,1,1,22.9,False
0.0101054342,0.0225964377,33658.7213065677,31109095.000677016,1,1,27.1,False
0.1034081995,0.2312277636,51556.2064529544,26184795.25801702,1,1,22.05,False
0.1010543415,0.2259643771,51556.2065242978,26184795.19817787,1,1,22.1,False
0.6676594135,1.4929318344,46439.0043580796,27161542.804278787,1,1,18.0,False
0.930154254,2.0798881414,53035.5104602157,7789954.772654692,1,1,17.28,True
0.2469192656,0.5521282628,62284.4063363812,28529648.92511039,1,1,20.16,True
0.2573682542,0.5754929116,35536.2658414016,70673046.88357903,1,1,20.07,False
0.3122877701,0.6982966825,118512.0393122833,38847918.79214335,1,1,19.65,False
0.002658,0.0059434687,11782.5930572463,25213394.878181383,1,1,30.0,False
0.3051792326,0.6824015094,63875.1490435066,70579816.42885016,1,1,19.7,True
0.2315021222,0.5176544822,72997.918303131,51325348.37517183,1,1,20.3,False
0.0183888672,0.0411187571,30339.6163785229,32264510.33487633,1,1,25.8,False
0.0096506147,0.0215794305,71861.25565301,73263932.87282221,1,1,27.2,False
0.0190789723,0.0426618789,14353.5620332703,39309441.08651016,1,1,25.72,False
0.0508809225,0.1137732014,98278.3123941114,37340854.97973506,1,1,23.59,False
1.0012786977,2.2389272325,73247.2581149255,28387829.201883808,1,1,17.12,True
0.1838886721,0.411187571,65650.4217656626,48674882.58079608,1,1,20.8,True
0.3503926411,0.7835017643,89979.0242232517,15900605.3565477,1,1,19.4,True
0.4949427609,1.1067256584,80976.4231441342,1471204.036105892,1,1,18.65,True
0.2538370294,0.5675968529,34747.4926371919,56039810.38697724,1,1,20.1,False
0.2597496533,0.580817882,72420.0228819968,71599087.91764876,1,1,20.05,False
0.0201629919,0.0450858206,17710.0735320262,25430406.170977566,1,1,25.6,False
0.02658,0.0594346868,57765.3707870071,30008862.50597501,1,1,25.0,False
0.0133215567,0.0297879063,84795.86648034,63755681.49692777,1,1,26.5,False
0.2016299194,0.4508582062,66737.0725431336,22169111.613925967,1,1,20.6,False
0.2401900301,0.5370812349,69780.0641989615,58701001.94471775,1,1,20.22,True
0.138852907,0.310484539,30359.607480415,71954619.76208569,1,1,21.41,False
0.1160259082,0.2594418179,31635.8776035862,71990197.1275291,1,1,21.8,False
0.2368944994,0.5297122041,34747.4919776055,56039810.37201746,1,1,20.25,False
0.2492039814,0.5572370428,100502.0149493185,73486595.79362956,1,1,20.14,True
0.2210828104,0.4943561926,51352.9685192372,49024299.40285974,1,1,20.4,False
0.0175612318,0.0392681082,60184.0213678253,66369050.56501304,1,1,25.9,False
0.0050647146,0.0113250461,98368.8119186335,60459494.28388376,1,1,28.6,False
0.0242412481,0.0542050786,16944.470134195,12057620.68001928,1,1,25.2,False
0.7701139256,1.7220270881,81986.5301546686,21438822.48942713,1,1,17.69,True
0.4619074603,1.0328564805,33940.2621870822,17231293.355024915,1,1,18.8,False
0.2694976463,0.602615057,38071.8899424299,12548461.793259757,1,1,19.97,True
0.063760979,0.1425738833,78976.8613123963,70487708.54157797,1,1,23.1,False
0.4661814374,1.0424133839,64555.7690091726,65279181.462755285,1,1,18.78,True
0.022108281,0.0494356193,25408.8986605134,37845193.6655148,1,1,25.4,False
0.0876102615,0.1959025002,68444.684191103,71360221.63266769,1,1,22.41,False
0.079534394,0.1778443116,38205.8789449021,57291394.62214734,1,1,22.62,False
0.4661814374,1.0424133839,54928.1006199187,44414245.88838833,1,1,18.78,False
0.0384197891,0.0859092601,52157.7137207124,34814419.073960595,1,1,24.2,False
0.0101054342,0.0225964377,61023.6749359742,56115433.51648222,1,1,27.1,False
0.0105816886,0.023661375,26019.707853047,25090440.80770242,1,1,27.0,False
0.0231502122,0.0517654482,60234.4401152188,44074988.30255572,1,1,25.3,False
0.7187121332,1.607089186,66440.0871236282,41030375.44427312,1,1,17.84,False
0.4836764882,1.0815335068,96235.5529922051,65921150.75740693,1,1,18.7,False
0.0278326768,0.0622357573,22482.2235411053,68146564.10879189,1,1,24.9,False
0.0699125232,0.1563291544,102151.160818538,32788500.5110148,1,1,22.9,False
0.1529519353,0.3420109247,48845.2726820779,37964946.82028895,1,1,21.2,True
0.0121494041,0.0271668934,23308.0155795393,32476796.504149627,1,1,26.7,False
0.0076657557,0.0171411509,30883.1098507872,14273324.965083588,1,1,27.7,False
0.0088014652,0.0196806745,27349.4008205585,43555540.81533768,1,1,27.4,False
0.313729225,0.7015198735,39861.4766731866,45554367.33866457,1,1,19.64,False
0.0470494961,0.1052058716,42864.9239934601,11098670.642753543,1,1,23.76,False
0.5977987142,1.3367185619,55538.0671935917,63381977.62522726,1,1,18.24,True
0.2210828104,0.4943561926,66315.0370607352,31518677.55785068,1,1,20.4,False
0.0732073989,0.1636967205,106480.8617429513,68759873.56318723,1,1,22.8,False
0.0146067964,0.0326617897,17919.9726123428,40945553.287425466,1,1,26.3,False
0.0319561887,0.0714562102,37708.2585436702,42321487.7151963,1,1,24.6,False
0.2315021222,0.5176544822,66866.9529014104,68519524.61371659,1,1,20.3,False
0.0384197891,0.0859092601,14953.7719602624,26733371.30553765,1,1,24.2,False
0.02658,0.0594346868,18884.6265485329,22558390.94266046,1,1,25.0,False
0.0116025908,0.0259441818,51790.9350041561,12239424.518025212,1,1,26.8,False
0.7491261831,1.6750970692,33945.1407146664,22195549.506938737,1,1,17.75,False
0.2874451443,0.6427468824,67939.3869204002,59526402.597482406,1,1,19.83,False
0.096506147,0.2157943048,11396.2211169821,67265457.99637106,1,1,22.2,False
0.1756123185,0.3926810818,65340.6595584804,74042532.43034884,1,1,20.9,False
0.0211132445,0.0472106499,39459.8329146648,52938745.62054654,1,1,25.5,False
0.0363542322,0.0812905344,19451.0671287853,58162088.82753466,1,1,24.32,False
0.2469192656,0.5521282628,75745.6060412873,19719145.12776685,1,1,20.16,False
0.0175612318,0.0392681082,40883.7828438659,32013560.925216846,1,1,25.9,False
0.1160259082,0.2594418179,59719.4524544249,35895760.76851303,1,1,21.8,True
0.0022623249,0.0050587123,44523.7496223282,25303143.218089208,1,1,30.35,False
0.3346223745,0.7482383761,56748.4351099528,48526881.50350066,1,1,19.5,False
0.0231502122,0.0517654482,30310.6530188946,5009760.921769145,1,1,25.3,False
0.1638909515,0.3664713084,66337.827404468,40417806.03558089,1,1,21.05,True
0.1394938229,0.3119176705,59467.9474258132,51975443.91588058,1,1,21.4,False
0.008405334,0.0187948982,22890.7863199604,49669781.674373016,1,1,27.5,False
0.0802703167,0.1794898848,39810.8056550753,48441885.34937041,1,1,22.6,False
0.160160338,0.358129403,72345.0225485927,29309213.61329533,1,1,21.1,False
0.0092162655,0.0206081961,27359.5506143444,73234822.09970637,1,1,27.3,False
0.0356906927,0.079806815,35417.9506051308,74325940.64337435,1,1,24.36,False
0.0319561887,0.0714562102,84736.8408170426,73678799.18188491,1,1,24.6,False
0.3602093458,0.8054525833,92711.4468259741,71701842.43101248,1,1,19.34,False
0.2007035141,0.4487867009,37232.2113534904,65268765.995292485,1,1,20.61,False
0.1332155667,0.2978790628,56852.0095435128,36130657.010260254,1,1,21.5,False
0.0766575574,0.1714115092,23434.2127104206,31025395.486084983,1,1,22.7,False
0.0667659413,0.1492931834,57996.9236676143,16302966.615099443,1,1,23.0,False
0.1108038821,0.2477650126,22829.4382359279,61839977.53408768,1,1,21.9,False
0.0152951935,0.0342010925,50065.5871008295,29010341.498367507,1,1,26.2,False
0.1113153296,0.2489086439,29512.0381965172,51035656.93192802,1,1,21.89,False
0.0193443872,0.0432553648,24771.5036810311,8821499.689582145,1,1,25.69,False
0.1943367684,0.4345502246,34832.1877944473,43308578.39835072,1,1,20.68,False
0.0880146521,0.1968067451,47124.6627873434,70555490.0200137,1,1,22.4,False
0.096506147,0.2157943048,37564.8260299499,52806345.37208387,1,1,22.2,False
0.0182202771,0.0407417781,41913.4070947327,51756097.99872519,1,1,25.82,False
0.0073207399,0.016369672,34884.7979675625,5754770.581394485,1,1,27.8,False
0.0802703167,0.1794898848,73608.0626431159,62332488.66819011,1,1,22.6,False
0.0350392641,0.0783501764,72779.9650637627,73816334.93074745,1,1,24.4,False
0.1272198785,0.2844722965,16771.7774456659,39699742.4678925,1,1,21.6,False
0.4023045798,0.8995803882,86766.6283270916,67093128.78986372,1,1,19.1,False
0.0015723708,0.003515928,42076.7271593003,16891965.368434686,1,1,31.14,False
0.0152951935,0.0342010925,62343.3878389868,31278693.71694156,1,1,26.2,False
0.0483676488,0.1081533507,25338.9499734305,25540086.54212973,1,1,23.7,False
0.0366906138,0.0820427065,43818.0090172988,43182049.9111649,1,1,24.3,False
0.0073207399,0.016369672,17827.8932799342,15008753.28504968,1,1,27.8,False
0.0840533402,0.1879489824,65340.7654469501,35124707.48106131,1,1,22.5,False
0.3618719966,0.8091703835,72148.0420370279,64784521.78908413,1,1,19.33,False
0.0258556212,0.0578149266,15529.2164015932,6636431.552315137,1,1,25.06,False
0.1295850727,0.2897610314,67169.2954545788,65529013.151929066,1,1,21.56,False
0.0384197891,0.0859092601,58792.7867154354,29860257.20288268,1,1,24.2,False
0.0242412481,0.0542050786,57694.248128542,41264868.295363896,1,1,25.2,False
0.022108281,0.0494356193,22513.1694609489,43248332.17958666,1,1,25.4,False
0.0042516252,0.0095069231,51804.875552315,39779485.23850132,1,1,28.98,False
0.0062023315,0.0138688349,21969.0397544139,45527087.79307539,1,1,28.16,False
0.0088014652,0.0196806745,20164.9638917548,6019235.575176776,1,1,27.4,False
0.0288771931,0.0645713667,96964.8081794474,67836907.64797342,1,1,24.82,False
0.1394938229,0.3119176705,121717.2658658558,55232480.19948221,1,1,21.4,True
0.063760979,0.1425738833,14593.4273930687,61666376.94016256,1,1,23.1,False
0.0334622374,0.0748238376,22613.5527809847,3912624.160509564,1,1,24.5,False
0.0167708462,0.0375007522,68548.1585376697,65410330.01087988,1,1,26.0,False
0.1237527837,0.2767196367,63701.8561779739,28264324.47660516,1,1,21.66,False
0.0732073989,0.1636967205,39139.469224861,45783095.48071425,1,1,22.8,False
0.3051792326,0.6824015094,33221.7571673609,69202326.0934726,1,1,19.7,False
0.0160160338,0.0358129403,58533.711313662,65723880.95304807,1,1,26.1,False
0.0366906138,0.0820427065,88324.6729120744,71046265.81882416,1,1,24.3,False
0.1952337862,0.4365560173,91607.0295850168,55699463.78849018,1,1,20.67,False
0.1925550782,0.4305662442,28100.8266859216,56471231.2412135,1,1,20.7,True
0.0384197891,0.0859092601,16689.4845648395,30035431.087687016,1,1,24.2,False
0.1058168859,0.2366137501,36021.1644801598,48972302.59407917,1,1,22.0,False
0.0116025908,0.0259441818,47744.20831608,42225206.27174792,1,1,26.8,False
0.0921626549,0.2060819612,82087.8568028831,61026601.423475526,1,1,22.3,False
0.04411182,0.0986370281,74716.0840987337,65185250.83015566,1,1,23.9,False
0.1925550782,0.4305662442,28100.8268424058,56471231.39081137,1,1,20.7,True
0.0117099483,0.0261842403,56112.4738007284,15530845.273654856,1,1,26.78,False
1.7240703244,3.8551384433,12964.9848773642,58393497.74845496,1,1,15.94,False
0.4726666672,1.0569147985,98361.3109292014,61124316.717628494,1,1,18.75,False
0.7287104149,1.6294460236,35442.8246333741,68044190.1275301,1,1,17.81,False
0.2210828104,0.4943561926,71262.8676482389,66497278.6485597,1,1,20.4,False
0.0253837029,0.0567596853,57908.0330604324,64500921.98606652,1,1,25.1,False
0.046190746,0.1032856481,60898.0071625146,64766571.66034112,1,1,23.8,False
